_id,cur_val
68a4d7d2cdcb576ac3090f68,608579.4
68a4d7c8cdcb576ac3090ba4,839660.12
68a4d7c8cdcb576ac3090ba5,279180
68a4d7c8cdcb576ac3090ba6,91.07
68a4d7c8cdcb576ac3090ba7,29845.42
68a4d7d2cdcb576ac3090f69,84430.23
68a4d7c8cdcb576ac3090ba8,327598.65
68a4d7c8cdcb576ac3090ba9,174390.12
68a4d7c8cdcb576ac3090baa,90547.92
68a4d7c8cdcb576ac3090bab,6893.33
68a4d7c8cdcb576ac3090bac,279180
68a4d7d2cdcb576ac3090f6a,48465.38
68a4d7d2cdcb576ac3090f6b,4452.93
68a4d7c8cdcb576ac3090bad,5038.31
68a4d7d5cdcb576ac3091051,7044.18
68a4d7d2cdcb576ac3090f6c,5364.47
68a4d7d2cdcb576ac3090f6e,28424.32
68a4d7d2cdcb576ac3090f6d,38939.62
68a4d7d2cdcb576ac3090f6f,5697.39
68a4d7c8cdcb576ac3090bae,2664.22
68a4d7c8cdcb576ac3090baf,565518.79
68a4d7d2cdcb576ac3090f70,164619.61
68a4d7d2cdcb576ac3090f71,2302.36
68a4d7d2cdcb576ac3090f72,4968.27
68a4d7d2cdcb576ac3090f73,7046.78
68a4d7d2cdcb576ac3090f74,183564.3
68a4d7c8cdcb576ac3090bb0,364669.43
68a4d7c9cdcb576ac3090bb1,295252.53
68a4d7d2cdcb576ac3090f76,105315.9
68a4d7d2cdcb576ac3090f75,197837.58
68a4d7c9cdcb576ac3090bb2,15000.49
68a4d7d2cdcb576ac3090f77,3306.04
68a4d7c9cdcb576ac3090bb3,4083.05
68a4d7c9cdcb576ac3090bb4,1113.94
68a4d7d2cdcb576ac3090f78,11632.49
68a4d7d2cdcb576ac3090f7f,184976.77
68a4d7d2cdcb576ac3090f80,29144.09
68a4d7c9cdcb576ac3090bb5,121913.53
68a4d7c9cdcb576ac3090bb6,218793.34
68a4d7d3cdcb576ac3090f81,17287.3
68a4d7c9cdcb576ac3090bb7,821214.34
68a4d7c9cdcb576ac3090bb8,767118.17
68a4d7d6cdcb576ac3091125,37074.96
68a4d7d3cdcb576ac3090f85,265815.85
68a4d7c9cdcb576ac3090bb9,30334.01
68a4d7d3cdcb576ac3090f86,233492.58
68a4d7c9cdcb576ac3090bbb,348993.82
68a4d7c9cdcb576ac3090bba,233428.1
68a4d7d3cdcb576ac3090f84,12828.61
68a4d7d3cdcb576ac3090f87,37702.33
68a4d7d3cdcb576ac3090f88,37702.33
68a4d7d3cdcb576ac3090f89,37702.33
68a4d7d3cdcb576ac3090f8a,53951.4
68a4d7d3cdcb576ac3090f8c,62647.16
68a4d7d3cdcb576ac3090f8b,59811.53
68a4d7d3cdcb576ac3090f8e,5451.41
68a4d7c9cdcb576ac3090bbe,135491.43
68a4d7d3cdcb576ac3090f91,24148.68
68a4d7d3cdcb576ac3090f90,73441.92
68a4d7d3cdcb576ac3090f92,164718.86
68a4d7cdcdcb576ac3090d00,45973.53
68a4d7d3cdcb576ac3090f93,38399.31
68a4d7d3cdcb576ac3090f94,10498.94
68a4d7d3cdcb576ac3090f95,9675.44
68a4d7d4cdcb576ac309103e,105030.03
68a4d7d4cdcb576ac309103d,152888.62
68a4d7d3cdcb576ac3090f96,14961.82
68a4d7d1cdcb576ac3090ea5,492030
68a4d7d3cdcb576ac3090ffc,108993.26
68a4d7d3cdcb576ac3090f97,93469.45
68a4d7d3cdcb576ac3090f99,39915.5
68a4d7d3cdcb576ac3090f9a,6064.94
68a4d7d3cdcb576ac3090f9c,650683.59
68a4d7d3cdcb576ac3090f9b,666606.96
68a4d7d3cdcb576ac3090f9d,2426.32
68a4d7d3cdcb576ac3090f9e,16798.77
68a4d7d4cdcb576ac3091017,207181.21
68a4d7cccdcb576ac3090cf0,185326.83
68a4d7d3cdcb576ac3090f9f,248083.74
68a4d7d3cdcb576ac3090fa0,248083.74
68a4d7cdcdcb576ac3090d0f,138564.04
68a4d7c5cdcb576ac3090a7b,44713.2
68a4d7d3cdcb576ac3090fa1,201562.24
68a4d7c9cdcb576ac3090bc0,10663.82
68a4d7c9cdcb576ac3090bc1,43602.77
68a4d7d3cdcb576ac3090fa2,347400.1
68a4d7d4cdcb576ac309102a,267390.56
68a4d7d3cdcb576ac3090fa3,125889.33
68a4d7d3cdcb576ac3090fa4,4210.76
68a4d7d3cdcb576ac3090fa5,87270.96
68a4d7c6cdcb576ac3090b07,94143.2
68a4d7d3cdcb576ac3090fa6,130947.27
68a4d7d3cdcb576ac3090fa8,23464.37
68a4d7d3cdcb576ac3090fa7,15113.83
68a4d7d3cdcb576ac3090fa9,30598.35
68a4d7d3cdcb576ac3090faa,139935.56
68a4d7d3cdcb576ac3090fab,6.03
68a4d7d3cdcb576ac3090fac,12459.83
68a4d7d3cdcb576ac3090ff6,60552.54
68a4d7c9cdcb576ac3090bc2,6388.15
68a4d7d3cdcb576ac3090ff7,15053.61
68a4d7d3cdcb576ac3090ffa,190459.58
68a4d7d3cdcb576ac3090ff9,44854.32
68a4d7c6cdcb576ac3090b04,52.71
68a4d7c6cdcb576ac3090b05,0
68a4d7c6cdcb576ac3090b03,47219.71
68a4d7d3cdcb576ac3090ffb,164382.11
68a4d7d3cdcb576ac3090ff8,65797.01
68a4d7d4cdcb576ac3090ffe,6557.8
68a4d7d4cdcb576ac3090fff,61678.82
68a4d7d4cdcb576ac3091000,3395.59
68a4d7d4cdcb576ac3091002,91994.91
68a4d7d4cdcb576ac3091003,7951.97
68a4d7d4cdcb576ac3091004,72095.02
68a4d7d4cdcb576ac3091006,4584.91
68a4d7d4cdcb576ac3091005,14195.29
68a4d7d1cdcb576ac3090eb5,11108.86
68a4d7d1cdcb576ac3090eb7,10187.4
68a4d7cacdcb576ac3090c40,49137.11
68a4d7d4cdcb576ac3091007,7631.24
68a4d7d4cdcb576ac3091008,58763.8
68a4d7d4cdcb576ac3091009,4350.93
68a4d7d4cdcb576ac309100a,4985.53
68a4d7c8cdcb576ac3090b4f,13240.03
68a4d7c9cdcb576ac3090bbf,165013.99
68a4d7d4cdcb576ac309100b,3462.93
68a4d7d5cdcb576ac3091069,3759.31
68a4d7d4cdcb576ac309100d,1835.33
68a4d7d1cdcb576ac3090e99,2390.65
68a4d7d4cdcb576ac309100c,1839.9
68a4d7d4cdcb576ac309100e,5491.75
68a4d7d4cdcb576ac309100f,16.07
68a4d7d4cdcb576ac3091010,66199.81
68a4d7d4cdcb576ac3091011,3766.79
68a4d7d4cdcb576ac3091013,114355.09
68a4d7c9cdcb576ac3090bc4,86053.56
68a4d7d4cdcb576ac3091014,148584.44
68a4d7d4cdcb576ac3091012,71335.65
68a4d7d4cdcb576ac3091015,66989.84
68a4d7d4cdcb576ac3091016,59675.63
68a4d7d4cdcb576ac3091018,5103.09
68a4d7d4cdcb576ac3091019,328745.93
68a4d7d4cdcb576ac309101a,249906.56
68a4d7c9cdcb576ac3090bc6,262484.2
68a4d7d4cdcb576ac309101b,209044.16
68a4d7d0cdcb576ac3090e79,334125.97
68a4d7d4cdcb576ac309101c,5115.65
68a4d7c9cdcb576ac3090bc7,647810.12
68a4d7d4cdcb576ac309101d,393148.1
68a4d7d4cdcb576ac309101e,401267.49
68a4d7d4cdcb576ac309101f,12548.49
68a4d7c9cdcb576ac3090bc8,9807.69
68a4d7d4cdcb576ac3091020,6105.22
68a4d7cccdcb576ac3090cf3,29109.72
68a4d7d4cdcb576ac3091021,265721.74
68a4d7d1cdcb576ac3090eab,90730.39
68a4d7c9cdcb576ac3090bc9,5960.29
68a4d7c9cdcb576ac3090bca,424244.32
68a4d7c9cdcb576ac3090bcb,3915.12
68a4d7d4cdcb576ac3091023,21891.36
68a4d7c9cdcb576ac3090bcd,24226.09
68a4d7cccdcb576ac3090ceb,27952
68a4d7c6cdcb576ac3090b06,25846.87
68a4d7d4cdcb576ac3091024,68959.22
68a4d7c5cdcb576ac3090a86,38201.04
68a4d7c7cdcb576ac3090b37,82071.08
68a4d7d2cdcb576ac3090edc,277664.48
68a4d7cccdcb576ac3090ce4,76167.31
68a4d7c9cdcb576ac3090bcf,36822.11
68a4d7c9cdcb576ac3090bd0,18622.89
68a4d7c9cdcb576ac3090bd1,5276.55
68a4d7d5cdcb576ac30910f5,2059.37
68a4d7c9cdcb576ac3090bd2,2985.86
68a4d7d5cdcb576ac30910f4,1810.22
68a4d7c9cdcb576ac3090bd3,78221.47
68a4d7c9cdcb576ac3090bd4,12567.06
68a4d7c9cdcb576ac3090bd6,103501.91
68a4d7c9cdcb576ac3090bd7,111527.93
68a4d7d4cdcb576ac3091026,3278.03
68a4d7d4cdcb576ac3091025,11270.11
68a4d7cdcdcb576ac3090d2d,72811.05
68a4d7c6cdcb576ac3090aa1,12721.31
68a4d7c7cdcb576ac3090b16,62945.68
68a4d7c9cdcb576ac3090c13,92777.4
68a4d7d4cdcb576ac3091027,35113.5
68a4d7d4cdcb576ac3091028,70930.59
68a4d7d4cdcb576ac3091029,389425.08
68a4d7d5cdcb576ac3091054,89402.09
68a4d7c9cdcb576ac3090c14,13788.64
68a4d7d4cdcb576ac309102b,13725.16
68a4d7d4cdcb576ac309102c,167342.84
68a4d7d4cdcb576ac309102d,10604.52
68a4d7d4cdcb576ac309102e,13564.94
68a4d7c9cdcb576ac3090c15,23669.12
68a4d7d4cdcb576ac309102f,122618.51
68a4d7d5cdcb576ac30910ec,204344.57
68a4d7d0cdcb576ac3090e83,41816
68a4d7cfcdcb576ac3090d7e,18050.43
68a4d7c9cdcb576ac3090c16,12885.68
68a4d7c9cdcb576ac3090bd5,4232.59
68a4d7c9cdcb576ac3090c17,405546.02
68a4d7d4cdcb576ac3091030,74709.25
68a4d7cacdcb576ac3090c18,230907.87
68a4d7c9cdcb576ac3090bce,11637.73
68a4d7cacdcb576ac3090c19,68541.17
68a4d7cacdcb576ac3090c1a,22563.91
68a4d7d4cdcb576ac3091031,14.84
68a4d7d4cdcb576ac3091032,26090.17
68a4d7d4cdcb576ac3091033,74338.45
68a4d7d4cdcb576ac3091034,74338.45
68a4d7d4cdcb576ac3091035,37702.33
68a4d7cccdcb576ac3090cdd,58370.11
68a4d7d4cdcb576ac3091036,46519.85
68a4d7d4cdcb576ac3091037,46694
68a4d7d4cdcb576ac3091038,72341.15
68a4d7d4cdcb576ac3091039,6460.22
68a4d7d4cdcb576ac309103a,1764.04
68a4d7d5cdcb576ac3091042,211694
68a4d7cacdcb576ac3090c1b,125976.53
68a4d7d4cdcb576ac309103b,25735.83
68a4d7cacdcb576ac3090c1c,40758.72
68a4d7d4cdcb576ac3091040,124602.86
68a4d7d4cdcb576ac309103c,16621.2
68a4d7d4cdcb576ac309103f,30213.33
68a4d7d4cdcb576ac3091041,138996.95
68a4d7d5cdcb576ac3091043,7379.96
68a4d7d5cdcb576ac3091044,11104.2
68a4d7d5cdcb576ac3091045,4.57
68a4d7cacdcb576ac3090c1d,26998.37
68a4d7d5cdcb576ac3091046,5281.15
68a4d7cfcdcb576ac3090d8d,4757.2
68a4d7d5cdcb576ac3091047,26786.32
68a4d7cacdcb576ac3090c1e,147287.77
68a4d7d5cdcb576ac3091048,104725.8
68a4d7d5cdcb576ac3091049,71473.9
68a4d7d5cdcb576ac309104a,6968.78
68a4d7d5cdcb576ac309104b,3205.32
68a4d7d5cdcb576ac309104c,63749.07
68a4d7d5cdcb576ac309104d,2836.39
68a4d7cacdcb576ac3090c1f,8233.1
68a4d7d5cdcb576ac3091050,44384.62
68a4d7d5cdcb576ac3091052,65052.31
68a4d7d5cdcb576ac3091053,90201.11
68a4d7d5cdcb576ac3091055,26936.31
68a4d7d5cdcb576ac3091056,36760.12
68a4d7cacdcb576ac3090c20,50738.41
68a4d7d5cdcb576ac3091057,36607.85
68a4d7d5cdcb576ac3091058,43116.14
68a4d7cacdcb576ac3090c21,63423.01
68a4d7cccdcb576ac3090ce8,67107.12
68a4d7d5cdcb576ac309105b,350165.21
68a4d7d5cdcb576ac309105c,350165.21
68a4d7d5cdcb576ac3091059,350165.21
68a4d7d5cdcb576ac309105a,350165.21
68a4d7d5cdcb576ac309105d,251941.88
68a4d7d5cdcb576ac309105e,67779.03
68a4d7d5cdcb576ac309105f,99230.91
68a4d7d5cdcb576ac3091061,196469.9
68a4d7d5cdcb576ac3091062,27500.23
68a4d7d5cdcb576ac3091060,14692.11
68a4d7d5cdcb576ac3091064,25141.32
68a4d7d5cdcb576ac3091065,216199.8
68a4d7d5cdcb576ac3091063,262540.8
68a4d7cacdcb576ac3090c22,384294.76
68a4d7d5cdcb576ac3091066,636763.45
68a4d7d5cdcb576ac3091067,563787.6
68a4d7d5cdcb576ac3091068,240736.13
68a4d7cacdcb576ac3090c23,95.55
68a4d7c6cdcb576ac3090b0f,6800.89
68a4d7c8cdcb576ac3090b40,6031.1
68a4d7d0cdcb576ac3090e89,13481.29
68a4d7cacdcb576ac3090c24,757671.79
68a4d7cacdcb576ac3090c25,67745.71
68a4d7cacdcb576ac3090c27,27325.07
68a4d7cacdcb576ac3090c26,27325.07
68a4d7cacdcb576ac3090c29,67745.71
68a4d7cacdcb576ac3090c2a,33872.89
68a4d7cacdcb576ac3090c2b,67745.71
68a4d7cacdcb576ac3090c2c,67745.71
68a4d7d4cdcb576ac3091001,7437.14
68a4d7cacdcb576ac3090c2d,86728.21
68a4d7d3cdcb576ac3090f98,93789.87
68a4d7cacdcb576ac3090c2e,57908.7
68a4d7d5cdcb576ac309106a,66188.06
68a4d7d5cdcb576ac309106b,115021.61
68a4d7cacdcb576ac3090c2f,39639.94
68a4d7cacdcb576ac3090c45,90342.85
68a4d7cacdcb576ac3090c30,36822.11
68a4d7cacdcb576ac3090c31,147287.77
68a4d7cacdcb576ac3090c32,18410.89
68a4d7d5cdcb576ac309106c,26069.74
68a4d7d5cdcb576ac309106d,79121.48
68a4d7cacdcb576ac3090c33,72612.43
68a4d7d5cdcb576ac30910e2,19133.01
68a4d7cacdcb576ac3090c34,73643.89
68a4d7cacdcb576ac3090c43,27325.07
68a4d7cacdcb576ac3090c36,92054.77
68a4d7cacdcb576ac3090c35,55233
68a4d7cacdcb576ac3090c37,36822.11
68a4d7cacdcb576ac3090c38,36822.11
68a4d7cacdcb576ac3090c39,321608.55
68a4d7cacdcb576ac3090c3a,18410.89
68a4d7cacdcb576ac3090c3b,36822.11
68a4d7cacdcb576ac3090c3c,36822.11
68a4d7cacdcb576ac3090c3d,36822.11
68a4d7cacdcb576ac3090c3e,36822.11
68a4d7cacdcb576ac3090c3f,36822.11
68a4d7d5cdcb576ac309104f,12191
68a4d7d4cdcb576ac3091022,421881.11
68a4d7d2cdcb576ac3090f7e,67843.44
68a4d7d2cdcb576ac3090f7c,5182.68
68a4d7d2cdcb576ac3090f7d,5223.21
68a4d7d2cdcb576ac3090f7b,98567.22
68a4d7d2cdcb576ac3090f7a,72665.7
68a4d7d2cdcb576ac3090f79,41666.03
68a4d7d5cdcb576ac30910e3,8168.61
68a4d7cdcdcb576ac3090d02,217984.7
68a4d7d3cdcb576ac3090f8d,805.84
68a4d7d5cdcb576ac30910e4,5068.85
68a4d7cacdcb576ac3090c42,9154.4
68a4d7cacdcb576ac3090c44,6831.25
68a4d7cacdcb576ac3090c28,67745.71
68a4d7cbcdcb576ac3090c46,27325.07
68a4d7cbcdcb576ac3090c47,36822.11
68a4d7cbcdcb576ac3090c48,36822.11
68a4d7cbcdcb576ac3090c49,36822.11
68a4d7d5cdcb576ac30910e7,119579.92
68a4d7cbcdcb576ac3090c4a,18410.89
68a4d7cbcdcb576ac3090c4b,16872.41
68a4d7cbcdcb576ac3090c4c,36822.11
68a4d7d5cdcb576ac30910e8,92374.29
68a4d7d5cdcb576ac30910e9,92152.39
68a4d7cbcdcb576ac3090c4d,18410.89
68a4d7cbcdcb576ac3090c4e,18410.89
68a4d7cbcdcb576ac3090c4f,18410.89
68a4d7cbcdcb576ac3090c50,36822.11
68a4d7cbcdcb576ac3090c51,180427.71
68a4d7cbcdcb576ac3090c52,18410.89
68a4d7cbcdcb576ac3090c53,36822.11
68a4d7d5cdcb576ac30910ea,978558.51
68a4d7d5cdcb576ac30910eb,74702.07
68a4d7cbcdcb576ac3090c54,52061.85
68a4d7d5cdcb576ac30910ed,9941.39
68a4d7d5cdcb576ac30910ee,13214.89
68a4d7cbcdcb576ac3090c55,7437.97
68a4d7d5cdcb576ac30910ef,56964.64
68a4d7cbcdcb576ac3090c56,148.76
68a4d7d5cdcb576ac30910f1,170.16
68a4d7d5cdcb576ac30910f2,557.22
68a4d7d5cdcb576ac30910f3,1232.73
68a4d7d5cdcb576ac30910f0,129324.65
68a4d7cbcdcb576ac3090c57,5368.68
68a4d7d5cdcb576ac30910f7,23047.93
68a4d7cbcdcb576ac3090cb4,41044
68a4d7d6cdcb576ac309110c,594205.08
68a4d7d6cdcb576ac3091126,39569.37
68a4d7c7cdcb576ac3090b12,703721.38
68a4d7d5cdcb576ac30910f6,12531.34
68a4d7d6cdcb576ac309110b,130439.24
68a4d7d6cdcb576ac30910f8,597072.05
68a4d7d6cdcb576ac30910f9,6510.41
68a4d7d6cdcb576ac30910fa,23388.41
68a4d7d6cdcb576ac30910fb,72598.33
68a4d7cbcdcb576ac3090c59,19284.55
68a4d7cbcdcb576ac3090c58,19447.87
68a4d7cbcdcb576ac3090c5a,36810.25
68a4d7d6cdcb576ac30910fd,56143.07
68a4d7d6cdcb576ac30910fc,121572.3
68a4d7cbcdcb576ac3090c5b,136059.98
68a4d7d6cdcb576ac30910fe,68771.33
68a4d7d6cdcb576ac30910ff,69520.07
68a4d7cfcdcb576ac3090d86,53963.47
68a4d7d6cdcb576ac3091100,177199.38
68a4d7d6cdcb576ac3091103,600475.34
68a4d7d6cdcb576ac3091104,63934.54
68a4d7cbcdcb576ac3090c5c,5971.56
68a4d7d6cdcb576ac3091105,8174.43
68a4d7d6cdcb576ac3091102,89313.87
68a4d7d6cdcb576ac3091101,78310.1
68a4d7d6cdcb576ac3091106,142226.46
68a4d7d6cdcb576ac3091108,13574.89
68a4d7d6cdcb576ac3091107,20977.94
68a4d7d6cdcb576ac3091109,1335.27
68a4d7d6cdcb576ac309110a,1335.27
68a4d7cbcdcb576ac3090c5d,4727.96
68a4d7cbcdcb576ac3090c5e,3930.43
68a4d7cbcdcb576ac3090c60,78756.46
68a4d7d6cdcb576ac309110e,14959.09
68a4d7cbcdcb576ac3090c5f,301553.92
68a4d7c5cdcb576ac3090a97,301730.29
68a4d7d6cdcb576ac309110f,3582.78
68a4d7d6cdcb576ac3091110,10390.19
68a4d7d6cdcb576ac3091111,32795.1
68a4d7d6cdcb576ac3091112,10217.6
68a4d7c5cdcb576ac3090a8e,101928.12
68a4d7cecdcb576ac3090d5a,42308.76
68a4d7d6cdcb576ac3091113,14779.97
68a4d7d6cdcb576ac3091114,8096.08
68a4d7d6cdcb576ac3091115,3230.26
68a4d7d6cdcb576ac3091116,7624.2
68a4d7d6cdcb576ac3091117,43841.83
68a4d7d3cdcb576ac3090f8f,9870.66
68a4d7cfcdcb576ac3090d87,86233.43
68a4d7cbcdcb576ac3090c62,784682.27
68a4d7d6cdcb576ac3091118,53134.91
68a4d7d6cdcb576ac309111a,446891.37
68a4d7d6cdcb576ac3091119,2273255.05
68a4d7d6cdcb576ac3091120,308417.86
68a4d7d6cdcb576ac309111e,1395441.75
68a4d7d6cdcb576ac309111b,729143.04
68a4d7d6cdcb576ac309111c,1838502.96
68a4d7d6cdcb576ac309111f,661249.64
68a4d7d6cdcb576ac309111d,137656.5
68a4d7d6cdcb576ac3091122,101402.37
68a4d7d7cdcb576ac3091141,50550.14
68a4d7d6cdcb576ac3091121,147910.92
68a4d7c9cdcb576ac3090bc5,15213.69
68a4d7d6cdcb576ac3091124,61364.09
68a4d7cbcdcb576ac3090cb3,29065.49
68a4d7c7cdcb576ac3090b1d,84657.53
68a4d7cfcdcb576ac3090d90,36602.9
68a4d7cbcdcb576ac3090cb5,133207.87
68a4d7d6cdcb576ac3091134,420804.91
68a4d7d6cdcb576ac309112a,648842.32
68a4d7cbcdcb576ac3090cb6,6269.05
68a4d7d6cdcb576ac3091127,3582.78
68a4d7d6cdcb576ac3091128,55279.23
68a4d7d6cdcb576ac3091129,183064.02
68a4d7d6cdcb576ac309112c,93920.7
68a4d7d6cdcb576ac309112b,172659.79
68a4d7d6cdcb576ac3091135,80663.14
68a4d7d6cdcb576ac309112f,204385.06
68a4d7d6cdcb576ac3091130,20897.63
68a4d7d6cdcb576ac309112e,157754.96
68a4d7d6cdcb576ac3091131,69919.83
68a4d7d6cdcb576ac309112d,160405.11
68a4d7cbcdcb576ac3090cb7,160509.43
68a4d7cbcdcb576ac3090cb8,4576.93
68a4d7d6cdcb576ac3091133,85455.96
68a4d7d6cdcb576ac3091132,61097.87
68a4d7cbcdcb576ac3090cb9,28727.91
68a4d7cbcdcb576ac3090cbb,31750.27
68a4d7cbcdcb576ac3090cbc,82782.52
68a4d7d6cdcb576ac3091137,96457.33
68a4d7d6cdcb576ac3091136,79124.63
68a4d7cbcdcb576ac3090cbd,41390.38
68a4d7d7cdcb576ac3091138,79124.63
68a4d7d7cdcb576ac3091139,74751.8
68a4d7d7cdcb576ac309113a,12700.96
68a4d7d7cdcb576ac309113b,13584.45
68a4d7d7cdcb576ac309113c,91212.45
68a4d7d7cdcb576ac309113d,96457.33
68a4d7d7cdcb576ac309113e,370572.58
68a4d7d7cdcb576ac309113f,9194.78
68a4d7d7cdcb576ac3091140,14690.95
68a4d7c9cdcb576ac3090bcc,6272.99
68a4d7d7cdcb576ac3091142,5402.13
68a4d7d7cdcb576ac3091146,47965.75
68a4d7d7cdcb576ac3091144,146909.5
68a4d7d7cdcb576ac3091145,62638.09
68a4d7d7cdcb576ac3091147,46811.8
68a4d7cccdcb576ac3090cdc,25177.84
68a4d7d7cdcb576ac3091149,55515.19
68a4d7d7cdcb576ac3091148,25806.79
68a4d7d7cdcb576ac309114c,96548.2
68a4d7d7cdcb576ac309114b,51701.84
68a4d7d7cdcb576ac309114d,96548.2
68a4d7d7cdcb576ac309114a,51701.84
68a4d7cccdcb576ac3090ced,48209.99
68a4d7c5cdcb576ac3090a7d,38688.51
68a4d7c5cdcb576ac3090a7e,28269.23
68a4d7cccdcb576ac3090cee,25616.44
68a4d7d7cdcb576ac309114e,12835.27
